node_id,temperature,humidity,signal_strength,battery_level,packet_loss_rate,response_time,fault_type
10,22.6,48.35,-55.74,76.26,3.38,34.93,Normal
20,69.72,32.88,-87.63,24.21,81.69,815.17,Node_Failure
6,25.33,57.47,-80.63,55.88,54.62,709.8,Communication_Loss
4,65.61,91.08,-70.62,16.94,87.08,925.68,Node_Failure
17,27.87,66.58,-55.52,6.07,29.36,238.88,Battery_Drain
9,-1.45,95.34,-59.82,64.18,2.81,2.45,Data_Anomaly
4,27.38,57.55,-53.6,65.8,4.99,18.17,Normal
6,96.61,94.6,-56.66,43.96,1.43,21.33,Data_Anomaly
9,28.28,51.54,-79.52,66.81,68.8,586.6,Communication_Loss
20,23.9,61.04,-46.95,72.29,2.19,21.19,Normal
10,18.06,44.26,-76.28,83.42,55.79,462.18,Communication_Loss
13,44.56,63.52,-89.41,44.79,82.27,577.99,Node_Failure
7,28.64,57.52,-50.15,64.25,3.86,26.08,Normal
13,24.27,53.67,-78.21,45.25,88.71,855.74,Node_Failure
5,49.28,79.7,-77.44,12.16,90.86,942.3,Node_Failure
3,29.7,55.28,-79.14,86.48,85.95,740.48,Communication_Loss
6,-15.72,94.33,-54.5,69.75,3.81,20.41,Data_Anomaly
20,28.44,54.16,-82.32,59.45,64.98,374.33,Communication_Loss
4,25.22,70.88,-47.82,67.44,3.69,27.75,Normal
7,35.04,54.97,-53.82,12.03,20.14,290.47,Battery_Drain
11,78.88,3.42,-84.35,46.14,83.69,616.03,Node_Failure
20,28.51,50.69,-64.77,4.54,14.92,194.14,Battery_Drain
10,31.77,59.37,-43.62,70.78,3.15,25.74,Normal
2,34.05,60.3,-40.81,70.7,0.45,10.14,Normal
15,17.18,39.44,-72.11,46.78,86.61,873.45,Node_Failure
19,-1.01,99.37,-55.17,62.11,7.92,28.65,Data_Anomaly
8,-11.78,2.06,-53.72,61.57,7.52,27.68,Data_Anomaly
12,24.09,66.21,-50.1,90.1,4.67,39.36,Normal
12,12.4,32.95,-77.25,53.22,80.96,536.28,Node_Failure
19,25.94,41.82,-82.6,51.34,82.13,319.12,Communication_Loss
9,26.84,65.56,-48.67,59.33,0.73,14.19,Normal
20,20.02,64.36,-40.99,74.81,1.44,29.76,Normal
15,-13.75,1.98,-45.79,95.57,7.64,36.03,Data_Anomaly
10,31.09,57.1,-47.62,97.16,3.14,44.35,Normal
19,32.38,55.15,-81.78,43.4,79.01,444.53,Communication_Loss
9,29.37,49.56,-41.16,70.72,0.39,23.38,Normal
19,31.09,59.82,-65.38,11.34,24.56,128.41,Battery_Drain
6,27.34,53.49,-52.48,71.41,0.54,16.94,Normal
19,25.56,57.26,-75.93,84.68,74.64,486.62,Communication_Loss
12,33.59,66.25,-52.53,54.13,2.14,26.77,Normal
20,72.75,95.75,-51.27,44.98,5.54,28.08,Data_Anomaly
11,61.23,84.04,-84.36,6.92,90.2,928.04,Node_Failure
17,28.45,50.68,-53.07,63.88,4.71,35.36,Normal
19,70.15,98.65,-51.24,69.71,0.63,42.01,Data_Anomaly
19,24.0,56.21,-76.62,50.56,79.82,384.13,Communication_Loss
6,24.91,59.86,-58.96,9.23,13.58,247.17,Battery_Drain
17,24.91,51.67,-51.59,50.85,2.28,23.32,Normal
5,27.02,45.06,-49.1,63.19,4.73,23.4,Normal
8,27.79,57.84,-46.37,50.59,4.33,19.72,Normal
17,25.87,41.43,-57.91,69.33,2.56,28.01,Normal
13,29.37,54.58,-41.66,90.49,3.14,25.39,Normal
18,24.65,45.07,-75.86,91.31,52.93,253.99,Communication_Loss
13,26.69,57.15,-55.45,51.03,0.42,15.66,Normal
2,30.11,60.23,-45.66,70.99,4.84,27.82,Normal
9,29.69,48.07,-50.24,65.62,0.82,29.9,Normal
2,28.31,58.54,-60.52,8.66,14.53,251.71,Battery_Drain
7,26.98,73.27,-58.96,61.62,2.62,31.57,Normal
20,28.06,50.6,-85.16,94.47,80.39,201.09,Communication_Loss
16,26.97,51.5,-42.86,90.76,1.2,34.83,Normal
15,26.67,50.9,-59.75,65.85,2.71,35.23,Normal
18,29.72,63.78,-52.42,79.51,4.03,31.43,Normal
14,42.15,57.66,-68.57,5.01,16.79,203.01,Battery_Drain
16,92.22,97.38,-41.5,41.32,5.16,21.34,Data_Anomaly
14,29.07,59.51,-44.11,82.24,4.44,39.43,Normal
20,27.01,57.16,-59.09,55.78,1.79,20.64,Normal
3,38.47,54.68,-50.13,2.24,21.48,168.86,Battery_Drain
13,-14.96,5.16,-41.64,96.3,6.03,27.49,Data_Anomaly
13,31.01,51.0,-68.33,7.86,12.53,248.55,Battery_Drain
11,27.93,60.45,-86.61,76.41,56.24,405.17,Communication_Loss
2,28.7,57.48,-44.6,64.34,2.92,22.19,Normal
9,25.79,59.23,-53.54,58.85,4.39,25.28,Normal
17,25.04,58.61,-46.37,56.41,4.01,25.91,Normal
10,28.3,49.3,-58.37,67.88,3.8,32.66,Normal
14,25.08,73.82,-82.91,45.34,76.1,682.17,Communication_Loss
17,24.85,36.87,-49.27,76.74,1.02,24.85,Normal
13,87.74,0.13,-44.76,78.93,6.4,33.23,Data_Anomaly
14,29.08,58.97,-51.88,67.84,3.29,23.32,Normal
8,42.58,92.97,-89.46,56.02,92.49,962.21,Node_Failure
1,37.62,58.85,-69.81,7.05,20.67,294.48,Battery_Drain
8,55.61,88.5,-87.12,65.06,96.27,575.74,Node_Failure
16,24.35,62.49,-42.02,88.4,0.08,32.0,Normal
20,79.51,43.5,-72.14,49.4,90.19,705.97,Node_Failure
12,26.8,49.81,-47.12,95.95,3.1,22.72,Normal
19,59.25,24.04,-83.68,26.73,95.61,745.04,Node_Failure
17,56.33,3.05,-75.62,24.74,83.81,689.48,Node_Failure
2,24.43,55.89,-53.67,89.18,0.57,10.56,Normal
17,26.41,56.53,-41.17,98.0,1.67,23.83,Normal
7,35.02,56.0,-56.08,1.28,14.45,179.16,Battery_Drain
15,5.46,57.85,-83.79,43.14,94.86,748.09,Node_Failure
17,24.28,72.86,-49.88,57.6,4.66,22.34,Normal
4,32.81,53.32,-94.79,62.88,72.72,740.55,Communication_Loss
9,24.61,62.29,-80.7,66.33,75.35,387.53,Communication_Loss
6,-4.08,0.01,-43.37,66.42,7.43,27.0,Data_Anomaly
15,22.89,74.48,-74.52,73.12,82.99,567.77,Node_Failure
1,68.04,71.18,-86.16,16.62,98.39,632.53,Node_Failure
13,61.13,23.28,-85.29,73.63,95.8,891.12,Node_Failure
14,35.28,44.02,-58.8,6.95,19.2,210.71,Battery_Drain
16,-8.41,95.56,-59.46,46.06,9.26,24.88,Data_Anomaly
11,-0.36,0.51,-51.95,97.26,3.66,21.69,Data_Anomaly
19,48.5,97.65,-83.25,40.4,96.43,840.85,Node_Failure
9,22.7,50.8,-80.84,40.54,53.74,565.57,Communication_Loss
20,30.76,51.0,-56.76,4.75,18.65,207.09,Battery_Drain
17,62.32,10.36,-72.77,13.0,97.82,681.88,Node_Failure
13,28.18,53.17,-45.87,57.0,3.39,31.29,Normal
5,28.16,46.5,-53.25,69.17,3.26,27.59,Normal
7,32.06,56.55,-42.11,81.85,0.04,19.54,Normal
9,77.58,13.61,-75.33,54.26,96.43,690.85,Node_Failure
20,25.63,54.21,-47.35,66.56,1.29,36.53,Normal
1,35.53,54.12,-80.77,25.57,83.7,973.48,Node_Failure
12,23.75,59.14,-59.19,65.66,2.55,34.15,Normal
15,32.26,46.0,-52.98,50.18,1.98,28.0,Normal
19,29.55,81.07,-48.3,88.8,2.39,29.91,Normal
8,25.2,60.75,-59.95,74.61,2.06,21.11,Normal
11,26.71,58.39,-44.43,78.76,2.15,43.92,Normal
6,47.77,47.6,-88.81,49.19,82.74,777.9,Node_Failure
20,31.52,8.71,-89.62,33.19,94.11,743.76,Node_Failure
9,96.81,0.89,-49.79,56.78,3.85,23.22,Data_Anomaly
8,26.66,57.3,-54.62,72.11,0.48,24.24,Normal
11,26.7,48.02,-89.01,65.21,71.8,475.66,Communication_Loss
2,27.64,47.47,-40.85,81.23,3.47,34.92,Normal
20,27.56,43.63,-91.53,66.53,89.49,397.94,Communication_Loss
17,26.48,54.81,-59.63,90.8,2.38,31.12,Normal
17,27.96,47.14,-49.95,89.92,0.68,32.23,Normal
17,94.1,97.69,-47.31,83.88,0.97,44.89,Data_Anomaly
4,12.09,27.67,-77.27,49.13,94.74,820.25,Node_Failure
19,29.86,52.12,-87.72,64.73,62.77,739.72,Communication_Loss
11,35.71,45.39,-53.86,0.67,17.6,170.15,Battery_Drain
17,30.73,63.32,-83.89,67.14,84.22,660.4,Communication_Loss
4,-18.38,2.1,-44.43,64.01,6.64,43.09,Data_Anomaly
11,26.98,58.26,-80.71,61.43,64.68,246.08,Communication_Loss
20,36.97,49.93,-66.59,14.58,22.82,102.24,Battery_Drain
8,28.42,64.58,-54.95,83.3,3.36,10.26,Normal
5,24.65,53.61,-92.22,92.95,69.6,297.8,Communication_Loss
5,35.79,52.32,-44.94,89.22,0.68,18.46,Normal
4,24.94,44.26,-49.34,56.23,1.01,32.21,Normal
8,25.79,53.1,-42.68,53.3,4.3,38.8,Normal
10,34.03,52.97,-42.29,61.82,3.06,19.37,Normal
13,22.49,51.97,-47.05,97.73,3.11,23.96,Normal
17,70.59,1.3,-48.31,49.09,0.28,7.53,Data_Anomaly
13,32.2,50.47,-56.81,60.73,4.52,24.95,Normal
20,24.8,49.94,-83.74,69.54,88.25,343.78,Communication_Loss
15,25.99,50.22,-86.83,76.55,83.23,880.71,Node_Failure
11,21.67,70.37,-44.45,51.51,0.76,20.23,Normal
18,25.53,45.72,-41.27,89.82,4.53,12.59,Normal
13,22.22,55.65,-82.83,74.89,77.64,376.11,Communication_Loss
12,25.05,54.23,-54.25,86.08,3.37,13.8,Normal
5,94.58,1.84,-54.81,73.72,1.67,33.33,Data_Anomaly
16,31.15,56.46,-56.5,88.14,0.95,19.52,Normal
20,23.24,58.78,-42.55,85.11,1.5,31.58,Normal
10,28.43,61.52,-45.99,74.16,0.09,33.18,Normal
19,29.48,51.15,-57.88,85.76,0.31,29.07,Normal
17,24.5,44.13,-46.56,99.86,2.06,24.98,Normal
9,23.75,58.32,-83.55,67.08,82.79,406.5,Communication_Loss
3,-17.55,98.95,-50.59,77.34,6.5,26.53,Data_Anomaly
17,-5.95,3.96,-49.05,58.36,9.47,31.57,Data_Anomaly
11,58.05,89.46,-70.75,58.84,90.92,612.47,Node_Failure
14,22.15,53.82,-48.53,61.59,0.97,22.87,Normal
6,26.95,38.87,-52.0,96.66,1.12,32.11,Normal
18,76.46,92.79,-72.58,36.7,96.84,814.03,Node_Failure
15,70.86,79.14,-78.32,78.78,88.78,921.23,Node_Failure
12,28.23,51.6,-46.55,57.45,0.04,12.32,Normal
15,-16.6,95.76,-42.87,79.14,7.4,35.72,Data_Anomaly
7,25.26,66.33,-53.23,53.68,4.98,16.62,Normal
9,31.47,57.9,-56.06,12.99,23.68,137.74,Battery_Drain
12,33.31,54.68,-77.07,75.81,57.96,684.77,Communication_Loss
11,95.69,0.85,-59.45,95.1,2.18,12.82,Data_Anomaly
13,27.0,54.52,-50.15,68.01,2.31,36.06,Normal
7,26.53,53.93,-47.13,83.08,3.98,17.35,Normal
5,25.28,60.25,-48.62,71.4,1.52,30.54,Normal
10,31.17,57.74,-51.72,87.62,2.87,23.19,Normal
3,36.74,61.78,-68.73,11.2,18.39,154.93,Battery_Drain
9,65.78,1.66,-54.51,50.09,8.85,15.53,Data_Anomaly
20,10.52,50.09,-70.67,68.27,97.79,568.58,Node_Failure
5,30.27,46.62,-67.76,12.89,17.26,143.72,Battery_Drain
12,92.08,1.18,-43.92,47.44,5.45,29.85,Data_Anomaly
17,27.76,74.3,-86.68,42.68,84.63,719.32,Communication_Loss
14,25.41,58.7,-58.78,91.81,0.21,26.08,Normal
12,32.24,49.77,-60.8,5.12,24.9,147.37,Battery_Drain
9,-7.53,1.21,-53.4,41.02,2.35,40.04,Data_Anomaly
14,86.82,95.62,-40.7,52.83,6.54,29.16,Data_Anomaly
11,23.68,59.83,-47.87,96.88,3.66,30.61,Normal
12,31.96,57.64,-47.04,95.27,0.7,21.15,Normal
12,26.69,60.99,-87.33,95.87,58.58,284.75,Communication_Loss
19,35.32,57.76,-56.97,8.74,25.3,183.12,Battery_Drain
11,27.32,60.53,-64.61,2.55,27.79,132.18,Battery_Drain
13,27.23,10.18,-74.2,8.51,80.34,866.25,Node_Failure
20,31.54,60.18,-56.69,76.83,0.42,29.04,Normal
20,29.53,46.25,-56.05,61.55,4.99,27.68,Normal
19,21.55,49.82,-41.7,76.86,2.78,16.0,Normal
8,28.31,58.12,-86.69,61.29,57.78,229.35,Communication_Loss
13,30.95,49.83,-78.54,77.73,78.57,304.7,Communication_Loss
8,29.09,57.95,-91.18,44.24,50.35,329.12,Communication_Loss
16,11.23,46.56,-89.82,22.96,87.38,559.18,Node_Failure
13,36.3,67.7,-50.07,14.61,26.24,117.37,Battery_Drain
1,30.63,42.62,-59.63,1.57,11.47,106.37,Battery_Drain
2,23.41,43.78,-45.48,94.33,0.92,28.99,Normal
17,24.37,57.12,-42.82,78.33,3.86,33.78,Normal
3,31.23,69.98,-53.7,74.98,0.2,11.97,Normal
8,29.52,72.22,-52.73,87.18,1.27,20.95,Normal
10,27.15,42.39,-58.52,14.8,13.43,159.97,Battery_Drain
7,27.95,62.26,-64.28,8.56,13.87,172.98,Battery_Drain
15,20.51,51.63,-85.45,18.4,99.1,734.02,Node_Failure
17,28.82,58.96,-56.21,98.14,1.37,20.45,Normal
17,-11.94,3.5,-49.07,44.61,6.73,37.64,Data_Anomaly
1,30.23,46.87,-79.25,56.88,64.26,505.73,Communication_Loss
7,28.67,57.35,-82.0,67.24,56.24,275.06,Communication_Loss
5,29.26,59.97,-65.99,6.87,13.82,137.49,Battery_Drain
2,23.54,50.06,-51.24,69.92,3.16,15.34,Normal
4,23.08,50.13,-88.67,84.78,51.69,244.26,Communication_Loss
18,6.95,75.91,-83.74,59.74,95.25,618.76,Node_Failure
11,33.55,64.66,-84.28,53.95,63.45,220.63,Communication_Loss
20,23.61,61.73,-80.2,54.05,62.8,673.18,Communication_Loss
11,21.87,63.62,-50.18,72.91,0.78,20.42,Normal
17,2.53,26.25,-87.33,45.6,83.55,870.92,Node_Failure
4,23.66,63.91,-55.22,91.14,0.81,28.88,Normal
14,27.04,61.47,-78.75,42.05,79.61,549.75,Communication_Loss
4,25.32,56.97,-87.1,89.42,84.81,369.59,Communication_Loss
6,26.3,47.75,-49.9,64.51,0.1,32.24,Normal
7,24.99,52.52,-55.53,93.47,4.55,39.83,Normal
13,27.65,56.64,-47.8,94.79,4.55,31.79,Normal
5,24.05,55.28,-77.56,68.85,59.38,300.92,Communication_Loss
13,30.13,59.48,-53.13,4.44,28.68,143.82,Battery_Drain
20,27.73,55.72,-56.6,66.46,2.94,29.3,Normal
19,-3.45,4.77,-50.96,63.3,3.11,28.79,Data_Anomaly
4,24.74,65.71,-55.78,55.65,1.4,17.75,Normal
11,36.6,91.96,-82.14,20.8,86.75,757.3,Node_Failure
8,39.67,55.97,-59.81,0.86,16.13,182.44,Battery_Drain
3,28.25,51.9,-57.13,63.54,4.92,16.78,Normal
19,-14.36,98.96,-45.5,60.5,3.49,14.75,Data_Anomaly
12,25.0,55.33,-49.13,56.35,1.96,26.94,Normal
15,-7.69,91.49,-58.87,60.89,0.62,38.46,Data_Anomaly
3,25.16,54.85,-88.05,90.48,85.24,483.97,Communication_Loss
14,-0.53,92.2,-51.21,63.24,3.38,39.8,Data_Anomaly
2,23.56,58.62,-77.43,58.71,71.83,747.08,Communication_Loss
10,25.6,57.98,-43.81,88.05,4.84,31.97,Normal
3,33.73,77.69,-47.65,61.75,4.87,16.64,Normal
4,29.54,52.73,-79.27,97.7,81.64,392.89,Communication_Loss
4,31.41,57.64,-51.57,70.87,3.73,34.67,Normal
4,29.26,55.49,-57.4,99.49,2.13,45.71,Normal
18,23.23,64.86,-45.23,71.49,0.23,14.69,Normal
10,22.97,61.83,-94.69,43.38,83.43,538.54,Communication_Loss
13,24.77,48.38,-47.99,72.38,1.01,30.37,Normal
18,76.6,2.21,-42.2,82.23,4.57,29.3,Data_Anomaly
18,31.17,57.88,-94.34,42.79,88.31,616.91,Communication_Loss
14,27.46,57.42,-60.4,1.66,14.79,198.1,Battery_Drain
20,4.88,84.72,-71.25,63.52,83.57,586.08,Node_Failure
17,39.25,50.37,-69.38,8.18,23.98,205.65,Battery_Drain
13,25.88,52.39,-49.51,54.28,4.03,13.31,Normal
13,86.1,93.73,-48.28,59.0,9.02,33.36,Data_Anomaly
18,30.33,59.28,-50.01,65.03,1.93,26.62,Normal
11,-1.69,89.93,-48.29,64.2,3.37,20.64,Data_Anomaly
18,22.43,58.11,-94.14,91.6,68.83,491.14,Communication_Loss
6,24.8,67.17,-55.35,70.98,1.59,22.48,Normal
8,32.33,56.56,-41.31,95.63,1.99,33.36,Normal
1,26.77,39.75,-45.12,84.32,2.89,30.48,Normal
6,23.87,69.8,-84.99,72.59,70.48,254.2,Communication_Loss
4,18.43,49.74,-71.51,17.09,80.09,632.61,Node_Failure
14,35.31,56.27,-69.68,1.02,24.44,170.71,Battery_Drain
14,21.04,58.57,-53.08,62.39,0.67,34.24,Normal
16,29.28,62.19,-42.96,79.09,3.08,29.67,Normal
17,22.22,68.45,-58.43,84.11,3.06,33.89,Normal
19,27.25,54.91,-62.38,9.2,14.33,266.21,Battery_Drain
19,21.99,57.87,-64.24,0.01,17.27,221.37,Battery_Drain
10,44.63,51.63,-76.74,72.5,92.77,894.16,Node_Failure
19,25.32,50.21,-51.36,70.45,0.02,14.93,Normal
18,36.38,54.55,-64.05,6.77,22.67,151.73,Battery_Drain
1,61.07,64.98,-71.1,39.87,81.04,850.21,Node_Failure
20,28.15,64.9,-57.82,79.33,3.17,29.88,Normal
2,27.66,62.34,-40.47,68.19,4.11,27.78,Normal
17,-16.23,95.68,-59.74,79.64,7.82,40.59,Data_Anomaly
9,22.71,45.38,-81.0,67.62,54.35,677.59,Communication_Loss
5,84.65,92.63,-58.53,84.22,6.22,40.02,Data_Anomaly
17,21.9,39.45,-79.75,60.85,70.3,327.03,Communication_Loss
6,32.68,49.71,-44.57,73.01,2.13,28.85,Normal
7,81.45,1.91,-50.03,57.42,5.64,40.92,Data_Anomaly
16,38.56,50.7,-60.03,1.28,26.45,143.85,Battery_Drain
3,-17.52,4.76,-49.62,54.43,2.71,5.41,Data_Anomaly
4,41.21,41.28,-73.38,61.45,97.35,827.87,Node_Failure
5,33.14,46.34,-67.15,2.26,19.68,123.1,Battery_Drain
18,25.75,54.16,-42.5,73.81,2.01,31.09,Normal
19,27.2,46.79,-44.25,93.77,4.81,29.37,Normal
16,32.03,61.83,-56.95,14.08,27.33,125.78,Battery_Drain
3,100.01,92.17,-52.51,81.99,6.49,34.99,Data_Anomaly
6,28.33,61.97,-40.9,99.72,2.54,25.0,Normal
11,24.26,68.37,-54.05,97.37,1.31,34.17,Normal
1,66.84,94.29,-51.16,63.36,6.0,37.87,Data_Anomaly
6,23.3,55.06,-41.37,78.46,2.41,46.15,Normal
12,40.57,55.66,-54.55,7.25,28.12,187.41,Battery_Drain
13,60.09,15.85,-74.31,43.45,82.82,835.88,Node_Failure
2,36.41,56.77,-56.26,3.19,27.35,117.45,Battery_Drain
6,67.18,25.57,-82.21,66.77,83.27,947.39,Node_Failure
3,29.3,70.82,-55.41,9.51,22.56,140.48,Battery_Drain
9,31.08,50.42,-50.96,7.0,16.04,289.82,Battery_Drain
4,29.24,45.67,-60.68,10.47,17.04,120.84,Battery_Drain
14,25.6,45.81,-44.45,60.98,4.03,16.23,Normal
12,28.26,37.96,-41.77,53.9,4.04,28.05,Normal
5,25.51,67.42,-42.38,85.86,2.81,29.42,Normal
5,-0.36,1.99,-54.46,56.37,9.66,29.22,Data_Anomaly
15,27.69,47.19,-59.3,60.65,3.17,29.9,Normal
5,-14.27,96.03,-41.84,69.9,7.94,26.43,Data_Anomaly
11,26.12,68.75,-59.35,4.63,10.96,241.55,Battery_Drain
11,29.52,53.31,-42.89,76.44,3.38,32.78,Normal
15,24.86,38.24,-46.31,59.95,1.91,35.02,Normal
9,26.87,50.02,-84.55,74.26,68.49,721.72,Communication_Loss
11,28.73,55.36,-76.46,93.82,55.33,376.78,Communication_Loss
5,23.87,65.85,-82.42,55.06,61.68,386.4,Communication_Loss
3,30.72,71.5,-55.86,82.32,2.77,21.85,Normal
9,30.56,56.1,-53.12,50.88,0.49,19.0,Normal
5,26.77,53.74,-45.78,69.87,0.92,33.37,Normal
2,26.91,51.42,-48.18,86.84,1.33,17.63,Normal
12,30.46,60.99,-41.68,85.59,1.76,30.33,Normal
2,30.18,62.42,-89.66,58.8,76.72,556.13,Communication_Loss
12,27.73,57.32,-44.42,68.22,3.02,23.93,Normal
19,31.07,64.88,-66.16,4.87,16.92,212.98,Battery_Drain
16,26.4,58.38,-59.01,80.44,3.17,5.4,Normal
12,33.15,70.16,-44.13,53.49,1.36,26.1,Normal
20,27.22,51.4,-52.19,76.06,2.2,17.08,Normal
17,24.31,57.9,-82.78,88.38,71.7,577.72,Communication_Loss
18,29.85,88.87,-74.57,57.59,86.54,569.81,Node_Failure
15,-1.38,94.27,-53.99,66.58,7.55,38.81,Data_Anomaly
2,9.5,60.03,-88.0,60.92,81.27,878.91,Node_Failure
10,33.3,61.88,-59.41,3.26,12.43,221.27,Battery_Drain
12,26.85,68.87,-44.8,63.05,1.98,16.64,Normal
18,88.48,1.26,-45.93,41.56,6.93,17.74,Data_Anomaly
10,29.56,62.42,-54.11,61.64,2.55,24.32,Normal
8,-18.63,98.38,-50.58,76.65,6.3,37.28,Data_Anomaly
16,24.7,48.94,-58.14,72.22,1.44,23.69,Normal
16,34.96,58.46,-69.3,0.22,13.67,236.96,Battery_Drain
12,28.69,46.37,-55.27,83.39,3.84,19.42,Normal
20,25.4,45.06,-54.67,90.44,0.02,26.32,Normal
12,29.25,49.19,-78.05,80.84,68.12,615.25,Communication_Loss
5,75.33,99.53,-50.47,55.27,0.46,17.31,Data_Anomaly
3,23.61,49.29,-87.13,82.06,54.78,487.76,Communication_Loss
1,34.19,36.86,-68.14,9.83,19.95,257.53,Battery_Drain
15,23.1,67.82,-46.76,75.71,0.18,35.75,Normal
17,39.38,29.35,-71.45,45.07,93.78,736.22,Node_Failure
16,25.71,52.51,-51.27,14.55,17.73,199.68,Battery_Drain
7,75.05,0.79,-44.86,89.36,5.5,25.45,Data_Anomaly
8,59.53,83.28,-83.24,75.41,84.81,540.29,Node_Failure
14,24.61,56.76,-53.76,78.34,4.59,25.99,Normal
11,28.66,59.57,-92.49,65.1,75.13,615.11,Communication_Loss
19,28.4,53.03,-84.83,65.47,67.22,492.35,Communication_Loss
17,25.26,55.32,-85.45,64.02,62.58,288.31,Communication_Loss
10,85.26,1.27,-55.11,75.33,4.32,42.96,Data_Anomaly
11,28.04,53.65,-51.24,72.95,4.84,27.12,Normal
20,15.56,91.6,-79.68,51.78,80.79,779.54,Node_Failure
7,26.63,60.97,-94.35,63.3,62.9,783.73,Communication_Loss
14,26.95,69.25,-79.55,76.98,87.16,860.93,Node_Failure
18,34.72,65.43,-61.06,13.47,12.41,154.35,Battery_Drain
14,24.8,58.84,-43.52,79.28,4.51,5.02,Normal
16,65.08,93.68,-47.77,45.34,9.31,28.42,Data_Anomaly
3,32.75,57.72,-93.96,83.23,79.44,406.69,Communication_Loss
8,67.48,59.37,-81.29,71.16,83.94,679.71,Node_Failure
1,28.93,49.28,-86.93,60.6,65.76,540.26,Communication_Loss
9,85.36,91.01,-50.62,48.51,7.41,38.4,Data_Anomaly
1,-14.62,3.8,-42.95,92.48,5.37,31.5,Data_Anomaly
4,28.74,65.88,-45.33,53.36,0.51,36.79,Normal
4,-16.17,98.22,-40.94,75.49,5.01,29.68,Data_Anomaly
11,81.19,96.85,-50.13,73.4,2.98,39.05,Data_Anomaly
8,27.52,61.45,-53.36,9.15,25.5,195.43,Battery_Drain
5,20.64,58.92,-40.89,89.57,2.35,14.57,Normal
7,33.52,29.72,-54.33,59.82,1.46,12.73,Normal
3,27.11,66.56,-41.99,55.59,4.71,32.35,Normal
20,27.42,63.58,-79.86,49.7,75.94,288.91,Communication_Loss
3,27.56,71.16,-56.32,57.7,0.78,20.47,Normal
4,27.14,45.04,-51.63,70.54,1.48,32.96,Normal
15,88.37,2.77,-43.18,96.76,5.48,24.66,Data_Anomaly
12,32.67,49.57,-54.84,10.34,21.86,142.19,Battery_Drain
13,74.66,1.8,-52.11,93.22,9.0,33.38,Data_Anomaly
14,51.69,70.65,-81.48,77.16,88.47,619.73,Node_Failure
4,-3.53,98.3,-50.98,55.23,8.6,27.02,Data_Anomaly
18,23.22,48.35,-55.31,95.6,1.48,34.4,Normal
12,23.52,51.23,-55.61,66.66,0.64,22.92,Normal
19,0.19,91.73,-56.13,65.27,7.47,13.38,Data_Anomaly
16,24.0,49.36,-80.75,49.04,87.08,450.65,Communication_Loss
9,26.8,53.11,-85.64,92.7,51.94,382.57,Communication_Loss
16,35.52,63.23,-58.72,6.03,23.54,237.47,Battery_Drain
8,28.5,66.82,-40.13,52.29,4.76,15.72,Normal
10,60.63,63.09,-70.9,11.01,95.43,875.75,Node_Failure
10,-15.19,4.96,-44.3,65.83,6.9,16.83,Data_Anomaly
5,18.43,68.17,-85.32,30.52,80.95,811.97,Node_Failure
5,29.71,55.19,-66.61,14.21,14.42,140.28,Battery_Drain
12,23.95,63.73,-56.08,61.5,4.03,17.31,Normal
11,25.45,47.07,-93.09,49.34,83.86,302.9,Communication_Loss
16,-10.62,99.44,-40.38,71.7,9.22,23.93,Data_Anomaly
15,28.02,56.7,-54.16,0.57,18.68,108.53,Battery_Drain
20,26.13,53.89,-79.54,89.27,61.64,598.06,Communication_Loss
4,63.01,49.51,-77.28,18.85,97.23,681.42,Node_Failure
2,26.22,67.88,-82.98,99.69,76.2,634.98,Communication_Loss
20,9.64,94.3,-88.09,49.82,98.42,813.91,Node_Failure
19,25.48,46.66,-84.89,54.28,78.95,586.92,Communication_Loss
17,24.32,68.13,-58.71,80.91,2.47,35.43,Normal
8,31.6,60.14,-56.87,55.64,3.46,6.55,Normal
1,4.69,56.28,-81.64,32.08,99.16,728.4,Node_Failure
2,27.06,49.83,-48.1,57.72,1.89,28.3,Normal
5,31.74,65.41,-53.2,57.34,4.43,25.53,Normal
2,-19.0,98.7,-44.48,69.9,9.99,20.46,Data_Anomaly
3,81.03,1.89,-50.15,43.06,8.15,27.36,Data_Anomaly
12,26.07,51.22,-53.19,89.42,3.12,20.72,Normal
10,26.49,55.44,-40.84,92.28,2.31,31.66,Normal
1,39.27,65.78,-54.67,8.89,17.86,216.63,Battery_Drain
6,29.54,52.76,-41.35,96.37,3.56,38.82,Normal
20,87.63,0.06,-44.64,48.82,9.5,33.05,Data_Anomaly
18,31.19,53.24,-51.21,9.63,19.01,110.63,Battery_Drain
10,33.7,56.32,-53.6,4.34,23.38,141.11,Battery_Drain
3,29.31,57.35,-60.64,1.56,14.93,210.98,Battery_Drain
12,23.84,54.92,-48.33,95.22,2.65,14.38,Normal
11,27.1,62.35,-59.32,10.19,17.36,245.12,Battery_Drain
7,25.9,54.46,-55.5,69.09,4.34,42.53,Normal
1,25.67,61.25,-65.11,8.8,23.93,157.62,Battery_Drain
20,20.05,17.44,-71.53,68.92,86.35,918.03,Node_Failure
15,29.88,47.6,-61.19,14.65,21.03,114.92,Battery_Drain
13,-4.73,0.39,-49.44,89.24,7.56,37.92,Data_Anomaly
18,29.26,39.82,-91.55,80.91,75.39,321.47,Communication_Loss
19,27.53,45.01,-59.05,91.89,4.38,27.96,Normal
14,24.61,81.76,-81.17,74.47,52.18,536.52,Communication_Loss
